fecha,anio,mes,linea,afluencia
2006-12-31,2006,Diciembre,Línea 1,54270.0
2007-01-01,2007,Enero,Línea 1,46178.0
2007-01-02,2007,Enero,Línea 1,176850.0
2007-01-03,2007,Enero,Línea 1,206975.0
2007-01-04,2007,Enero,Línea 1,216225.0
2007-01-05,2007,Enero,Línea 1,224038.0
2007-01-06,2007,Enero,Línea 1,116459.0
2007-01-07,2007,Enero,Línea 1,72964.0
2007-01-08,2007,Enero,Línea 1,234698.0
2007-01-09,2007,Enero,Línea 1,244648.0
2007-01-10,2007,Enero,Línea 1,246874.0
2007-01-11,2007,Enero,Línea 1,243977.0
2007-01-12,2007,Enero,Línea 1,267639.0
2007-01-13,2007,Enero,Línea 1,134868.0
2007-01-14,2007,Enero,Línea 1,75007.0
2007-01-15,2007,Enero,Línea 1,246119.0
2007-01-16,2007,Enero,Línea 1,250746.0
2007-01-17,2007,Enero,Línea 1,247303.0
2007-01-18,2007,Enero,Línea 1,256417.0
2007-01-19,2007,Enero,Línea 1,258180.0
2007-01-20,2007,Enero,Línea 1,139234.0
2007-01-21,2007,Enero,Línea 1,78776.0
2007-01-22,2007,Enero,Línea 1,251394.0
2007-01-23,2007,Enero,Línea 1,248374.0
2007-01-24,2007,Enero,Línea 1,255495.0
2007-01-25,2007,Enero,Línea 1,254053.0
2007-01-26,2007,Enero,Línea 1,261187.0
2007-01-27,2007,Enero,Línea 1,131123.0
2007-01-28,2007,Enero,Línea 1,75340.0
2007-01-29,2007,Enero,Línea 1,247573.0
2007-01-30,2007,Enero,Línea 1,262977.0
2007-01-31,2007,Enero,Línea 1,262261.0
2007-02-01,2007,Febrero,Línea 1,260405.0
2007-02-02,2007,Febrero,Línea 1,265587.0
2007-02-03,2007,Febrero,Línea 1,157998.0
2007-02-04,2007,Febrero,Línea 1,87830.0
2007-02-05,2007,Febrero,Línea 1,80982.0
2007-02-06,2007,Febrero,Línea 1,261561.0
2007-02-07,2007,Febrero,Línea 1,262213.0
2007-02-08,2007,Febrero,Línea 1,261781.0
2007-02-09,2007,Febrero,Línea 1,267354.0
2007-02-10,2007,Febrero,Línea 1,148152.0
2007-02-11,2007,Febrero,Línea 1,88296.0
2007-02-12,2007,Febrero,Línea 1,242388.0
2007-02-13,2007,Febrero,Línea 1,266157.0
2007-02-14,2007,Febrero,Línea 1,265868.0
2007-02-15,2007,Febrero,Línea 1,250225.0
2007-02-16,2007,Febrero,Línea 1,268593.0
2007-02-17,2007,Febrero,Línea 1,151689.0
2007-02-18,2007,Febrero,Línea 1,82060.0
2007-02-19,2007,Febrero,Línea 1,250387.0
2007-02-20,2007,Febrero,Línea 1,257743.0
2007-02-21,2007,Febrero,Línea 1,251215.0
2007-02-22,2007,Febrero,Línea 1,260908.0
2007-02-23,2007,Febrero,Línea 1,267746.0
2007-02-24,2007,Febrero,Línea 1,150908.0
2007-02-25,2007,Febrero,Línea 1,79408.0
2007-02-26,2007,Febrero,Línea 1,243841.0
2007-02-27,2007,Febrero,Línea 1,269436.0
2007-02-28,2007,Febrero,Línea 1,274638.0
2007-03-01,2007,Marzo,Línea 1,273989.0
2007-03-02,2007,Marzo,Línea 1,281285.0
2007-03-03,2007,Marzo,Línea 1,154240.0
2007-03-04,2007,Marzo,Línea 1,68418.0
2007-03-05,2007,Marzo,Línea 1,251354.0
2007-03-06,2007,Marzo,Línea 1,258228.0
2007-03-07,2007,Marzo,Línea 1,264450.0
2007-03-08,2007,Marzo,Línea 1,257196.0
2007-03-09,2007,Marzo,Línea 1,267809.0
2007-03-10,2007,Marzo,Línea 1,143552.0
2007-03-11,2007,Marzo,Línea 1,72771.0
2007-03-12,2007,Marzo,Línea 1,251601.0
2007-03-13,2007,Marzo,Línea 1,252650.0
2007-03-14,2007,Marzo,Línea 1,269845.0
2007-03-15,2007,Marzo,Línea 1,265372.0
2007-03-16,2007,Marzo,Línea 1,271856.0
2007-03-17,2007,Marzo,Línea 1,147424.0
2007-03-18,2007,Marzo,Línea 1,75166.0
2007-03-19,2007,Marzo,Línea 1,89222.0
2007-03-20,2007,Marzo,Línea 1,258266.0
2007-03-21,2007,Marzo,Línea 1,260448.0
2007-03-22,2007,Marzo,Línea 1,256588.0
2007-03-23,2007,Marzo,Línea 1,267346.0
2007-03-24,2007,Marzo,Línea 1,153051.0
2007-03-25,2007,Marzo,Línea 1,81662.0
2007-03-26,2007,Marzo,Línea 1,251721.0
2007-03-27,2007,Marzo,Línea 1,229352.0
2007-03-28,2007,Marzo,Línea 1,265036.0
2007-03-29,2007,Marzo,Línea 1,256737.0
2007-03-30,2007,Marzo,Línea 1,274480.0
2007-03-31,2007,Marzo,Línea 1,145597.0
2007-04-01,2007,Abril,Línea 1,69078.0
2007-04-02,2007,Abril,Línea 1,216493.0
2007-04-03,2007,Abril,Línea 1,213640.0
2007-04-04,2007,Abril,Línea 1,209582.0
2007-04-05,2007,Abril,Línea 1,85919.0
2007-04-06,2007,Abril,Línea 1,64366.0
2007-04-07,2007,Abril,Línea 1,82430.0
2007-04-08,2007,Abril,Línea 1,62519.0
2007-04-09,2007,Abril,Línea 1,241208.0
2007-04-10,2007,Abril,Línea 1,229704.0
2007-04-11,2007,Abril,Línea 1,255827.0
2007-04-12,2007,Abril,Línea 1,243322.0
2007-04-13,2007,Abril,Línea 1,263241.0
2007-04-14,2007,Abril,Línea 1,134986.0
2007-04-15,2007,Abril,Línea 1,77776.0
2007-04-16,2007,Abril,Línea 1,251158.0
2007-04-17,2007,Abril,Línea 1,264069.0
2007-04-18,2007,Abril,Línea 1,268049.0
2007-04-19,2007,Abril,Línea 1,276191.0
2007-04-20,2007,Abril,Línea 1,261238.0
2007-04-21,2007,Abril,Línea 1,150286.0
2007-04-22,2007,Abril,Línea 1,76858.0
2007-04-23,2007,Abril,Línea 1,249186.0
2007-04-24,2007,Abril,Línea 1,253909.0
2007-04-25,2007,Abril,Línea 1,271709.0
2007-04-26,2007,Abril,Línea 1,270969.0
2007-04-27,2007,Abril,Línea 1,270570.0
2007-04-28,2007,Abril,Línea 1,152874.0
2007-04-29,2007,Abril,Línea 1,74360.0
2007-04-30,2007,Abril,Línea 1,249406.0
2007-05-01,2007,Mayo,Línea 1,120333.0
2007-05-02,2007,Mayo,Línea 1,236949.0
2007-05-03,2007,Mayo,Línea 1,287383.0
2007-05-04,2007,Mayo,Línea 1,281049.0
2007-05-05,2007,Mayo,Línea 1,145340.0
2007-05-06,2007,Mayo,Línea 1,79795.0
2007-05-07,2007,Mayo,Línea 1,262998.0
2007-05-08,2007,Mayo,Línea 1,272852.0
2007-05-09,2007,Mayo,Línea 1,265184.0
2007-05-10,2007,Mayo,Línea 1,195416.0
2007-05-11,2007,Mayo,Línea 1,268186.0
2007-05-12,2007,Mayo,Línea 1,152397.0
2007-05-13,2007,Mayo,Línea 1,77440.0
2007-05-14,2007,Mayo,Línea 1,254134.0
2007-05-15,2007,Mayo,Línea 1,260556.0
2007-05-16,2007,Mayo,Línea 1,278624.0
2007-05-17,2007,Mayo,Línea 1,278060.0
2007-05-18,2007,Mayo,Línea 1,278116.0
2007-05-19,2007,Mayo,Línea 1,150740.0
2007-05-20,2007,Mayo,Línea 1,79356.0
2007-05-21,2007,Mayo,Línea 1,261155.0
2007-05-22,2007,Mayo,Línea 1,275154.0
2007-05-23,2007,Mayo,Línea 1,265227.0
2007-05-24,2007,Mayo,Línea 1,276425.0
2007-05-25,2007,Mayo,Línea 1,278301.0
2007-05-26,2007,Mayo,Línea 1,160117.0
2007-05-27,2007,Mayo,Línea 1,72179.0
2007-05-28,2007,Mayo,Línea 1,260843.0
2007-05-29,2007,Mayo,Línea 1,272349.0
2007-05-30,2007,Mayo,Línea 1,271673.0
2007-05-31,2007,Mayo,Línea 1,280753.0
2007-06-01,2007,Junio,Línea 1,267269.0
2007-06-02,2007,Junio,Línea 1,161736.0
2007-06-03,2007,Junio,Línea 1,83284.0
2007-06-04,2007,Junio,Línea 1,270570.0
2007-06-05,2007,Junio,Línea 1,276428.0
2007-06-06,2007,Junio,Línea 1,278928.0
2007-06-07,2007,Junio,Línea 1,284161.0
2007-06-08,2007,Junio,Línea 1,283105.0
2007-06-09,2007,Junio,Línea 1,156508.0
2007-06-10,2007,Junio,Línea 1,78950.0
2007-06-11,2007,Junio,Línea 1,264677.0
2007-06-12,2007,Junio,Línea 1,276878.0
2007-06-13,2007,Junio,Línea 1,272884.0
2007-06-14,2007,Junio,Línea 1,279000.0
2007-06-15,2007,Junio,Línea 1,285129.0
2007-06-16,2007,Junio,Línea 1,153609.0
2007-06-17,2007,Junio,Línea 1,78298.0
2007-06-18,2007,Junio,Línea 1,256532.0
2007-06-19,2007,Junio,Línea 1,272253.0
2007-06-20,2007,Junio,Línea 1,268656.0
2007-06-21,2007,Junio,Línea 1,276496.0
2007-06-22,2007,Junio,Línea 1,275897.0
2007-06-23,2007,Junio,Línea 1,154917.0
2007-06-24,2007,Junio,Línea 1,79340.0
2007-06-25,2007,Junio,Línea 1,260367.0
2007-06-26,2007,Junio,Línea 1,269380.0
2007-06-27,2007,Junio,Línea 1,273629.0
2007-06-28,2007,Junio,Línea 1,268887.0
2007-06-29,2007,Junio,Línea 1,288950.0
2007-06-30,2007,Junio,Línea 1,141049.0
2007-07-01,2007,Julio,Línea 1,80525.0
2007-07-02,2007,Julio,Línea 1,270859.0
2007-07-03,2007,Julio,Línea 1,269704.0
2007-07-04,2007,Julio,Línea 1,282251.0
2007-07-05,2007,Julio,Línea 1,282251.0
2007-07-06,2007,Julio,Línea 1,262661.0
2007-07-07,2007,Julio,Línea 1,146574.0
2007-07-08,2007,Julio,Línea 1,73159.0
2007-07-09,2007,Julio,Línea 1,257473.0
2007-07-10,2007,Julio,Línea 1,264668.0
2007-07-11,2007,Julio,Línea 1,274382.0
2007-07-12,2007,Julio,Línea 1,273357.0
2007-07-13,2007,Julio,Línea 1,284835.0
2007-07-14,2007,Julio,Línea 1,139539.0
2007-07-15,2007,Julio,Línea 1,84406.0
2007-07-16,2007,Julio,Línea 1,244364.0
2007-07-17,2007,Julio,Línea 1,250072.0
2007-07-18,2007,Julio,Línea 1,250306.0
2007-07-19,2007,Julio,Línea 1,250306.0
2007-07-20,2007,Julio,Línea 1,252669.0
2007-07-21,2007,Julio,Línea 1,141663.0
2007-07-22,2007,Julio,Línea 1,111887.0
2007-07-23,2007,Julio,Línea 1,201926.0
2007-07-24,2007,Julio,Línea 1,252863.0
2007-07-25,2007,Julio,Línea 1,249384.0
2007-07-26,2007,Julio,Línea 1,249662.0
2007-07-27,2007,Julio,Línea 1,251062.0
2007-07-28,2007,Julio,Línea 1,137889.0
2007-07-29,2007,Julio,Línea 1,82810.0
2007-07-30,2007,Julio,Línea 1,244726.0
2007-07-31,2007,Julio,Línea 1,261243.0
2007-08-01,2007,Agosto,Línea 1,265835.0
2007-08-02,2007,Agosto,Línea 1,262222.0
2007-08-03,2007,Agosto,Línea 1,270844.0
2007-08-04,2007,Agosto,Línea 1,147315.0
2007-08-05,2007,Agosto,Línea 1,72772.0
2007-08-06,2007,Agosto,Línea 1,243784.0
2007-08-07,2007,Agosto,Línea 1,254047.0
2007-08-08,2007,Agosto,Línea 1,262203.0
2007-08-09,2007,Agosto,Línea 1,264039.0
2007-08-10,2007,Agosto,Línea 1,265707.0
2007-08-11,2007,Agosto,Línea 1,159034.0
2007-08-12,2007,Agosto,Línea 1,76533.0
2007-08-13,2007,Agosto,Línea 1,252098.0
2007-08-14,2007,Agosto,Línea 1,251000.0
2007-08-15,2007,Agosto,Línea 1,265082.0
2007-08-16,2007,Agosto,Línea 1,255389.0
2007-08-17,2007,Agosto,Línea 1,266459.0
2007-08-18,2007,Agosto,Línea 1,135543.0
2007-08-19,2007,Agosto,Línea 1,72076.0
2007-08-20,2007,Agosto,Línea 1,259264.0
2007-08-21,2007,Agosto,Línea 1,265572.0
2007-08-22,2007,Agosto,Línea 1,253595.0
2007-08-23,2007,Agosto,Línea 1,261509.0
2007-08-24,2007,Agosto,Línea 1,281411.0
2007-08-25,2007,Agosto,Línea 1,129842.0
2007-08-26,2007,Agosto,Línea 1,60463.0
2007-08-27,2007,Agosto,Línea 1,256609.0
2007-08-28,2007,Agosto,Línea 1,264717.0
2007-08-29,2007,Agosto,Línea 1,273385.0
2007-08-30,2007,Agosto,Línea 1,275666.0
2007-08-31,2007,Agosto,Línea 1,279516.0
2007-09-01,2007,Septiembre,Línea 1,142893.0
2007-09-02,2007,Septiembre,Línea 1,70708.0
2007-09-03,2007,Septiembre,Línea 1,267416.0
2007-09-04,2007,Septiembre,Línea 1,271943.0
2007-09-05,2007,Septiembre,Línea 1,282428.0
2007-09-06,2007,Septiembre,Línea 1,269032.0
2007-09-07,2007,Septiembre,Línea 1,275484.0
2007-09-08,2007,Septiembre,Línea 1,152887.0
2007-09-09,2007,Septiembre,Línea 1,73903.0
2007-09-10,2007,Septiembre,Línea 1,258024.0
2007-09-11,2007,Septiembre,Línea 1,259518.0
2007-09-12,2007,Septiembre,Línea 1,268509.0
2007-09-13,2007,Septiembre,Línea 1,264096.0
2007-09-14,2007,Septiembre,Línea 1,269093.0
2007-09-15,2007,Septiembre,Línea 1,122212.0
2007-09-16,2007,Septiembre,Línea 1,69493.0
2007-09-17,2007,Septiembre,Línea 1,256753.0
2007-09-18,2007,Septiembre,Línea 1,262126.0
2007-09-19,2007,Septiembre,Línea 1,269016.0
2007-09-20,2007,Septiembre,Línea 1,272335.0
2007-09-21,2007,Septiembre,Línea 1,276722.0
2007-09-22,2007,Septiembre,Línea 1,161262.0
2007-09-23,2007,Septiembre,Línea 1,76488.0
2007-09-24,2007,Septiembre,Línea 1,258549.0
2007-09-25,2007,Septiembre,Línea 1,258549.0
2007-09-26,2007,Septiembre,Línea 1,265497.0
2007-09-27,2007,Septiembre,Línea 1,270394.0
2007-09-28,2007,Septiembre,Línea 1,274822.0
2007-09-29,2007,Septiembre,Línea 1,152162.0
2007-09-30,2007,Septiembre,Línea 1,84641.0
2007-10-01,2007,Octubre,Línea 1,270274.0
2007-10-02,2007,Octubre,Línea 1,268978.0
2007-10-03,2007,Octubre,Línea 1,264138.0
2007-10-04,2007,Octubre,Línea 1,265644.0
2007-10-05,2007,Octubre,Línea 1,275661.0
2007-10-06,2007,Octubre,Línea 1,157186.0
2007-10-07,2007,Octubre,Línea 1,69660.0
2007-10-08,2007,Octubre,Línea 1,257242.0
2007-10-09,2007,Octubre,Línea 1,272257.0
2007-10-10,2007,Octubre,Línea 1,262320.0
2007-10-11,2007,Octubre,Línea 1,266443.0
2007-10-12,2007,Octubre,Línea 1,279734.0
2007-10-13,2007,Octubre,Línea 1,159572.0
2007-10-14,2007,Octubre,Línea 1,86151.0
2007-10-15,2007,Octubre,Línea 1,263628.0
2007-10-16,2007,Octubre,Línea 1,268776.0
2007-10-17,2007,Octubre,Línea 1,267160.0
2007-10-18,2007,Octubre,Línea 1,276485.0
2007-10-19,2007,Octubre,Línea 1,272398.0
2007-10-20,2007,Octubre,Línea 1,159174.0
2007-10-21,2007,Octubre,Línea 1,76645.0
2007-10-22,2007,Octubre,Línea 1,254846.0
2007-10-23,2007,Octubre,Línea 1,251231.0
2007-10-24,2007,Octubre,Línea 1,260608.0
2007-10-25,2007,Octubre,Línea 1,263669.0
2007-10-26,2007,Octubre,Línea 1,271331.0
2007-10-27,2007,Octubre,Línea 1,152958.0
2007-10-28,2007,Octubre,Línea 1,78739.0
2007-10-29,2007,Octubre,Línea 1,260302.0
2007-10-30,2007,Octubre,Línea 1,264975.0
2007-10-31,2007,Octubre,Línea 1,280108.0
2007-11-01,2007,Noviembre,Línea 1,236006.0
2007-11-02,2007,Noviembre,Línea 1,116252.0
2007-11-03,2007,Noviembre,Línea 1,113494.0
2007-11-04,2007,Noviembre,Línea 1,71251.0
2007-11-05,2007,Noviembre,Línea 1,252030.0
2007-11-06,2007,Noviembre,Línea 1,265522.0
2007-11-07,2007,Noviembre,Línea 1,266942.0
2007-11-08,2007,Noviembre,Línea 1,263822.0
2007-11-09,2007,Noviembre,Línea 1,275893.0
2007-11-10,2007,Noviembre,Línea 1,160344.0
2007-11-11,2007,Noviembre,Línea 1,78312.0
2007-11-12,2007,Noviembre,Línea 1,260058.0
2007-11-13,2007,Noviembre,Línea 1,261987.0
2007-11-14,2007,Noviembre,Línea 1,268196.0
2007-11-15,2007,Noviembre,Línea 1,273324.0
2007-11-16,2007,Noviembre,Línea 1,285925.0
2007-11-17,2007,Noviembre,Línea 1,159917.0
2007-11-18,2007,Noviembre,Línea 1,82553.0
2007-11-19,2007,Noviembre,Línea 1,92135.0
2007-11-20,2007,Noviembre,Línea 1,252853.0
2007-11-21,2007,Noviembre,Línea 1,279321.0
2007-11-22,2007,Noviembre,Línea 1,268396.0
2007-11-23,2007,Noviembre,Línea 1,283180.0
2007-11-24,2007,Noviembre,Línea 1,151649.0
2007-11-25,2007,Noviembre,Línea 1,80824.0
2007-11-26,2007,Noviembre,Línea 1,255965.0
2007-11-27,2007,Noviembre,Línea 1,262525.0
2007-11-28,2007,Noviembre,Línea 1,265222.0
2007-11-29,2007,Noviembre,Línea 1,273597.0
2007-11-30,2007,Noviembre,Línea 1,269657.0
2007-12-01,2007,Diciembre,Línea 1,149852.0
2007-12-02,2007,Diciembre,Línea 1,90513.0
2007-12-03,2007,Diciembre,Línea 1,253255.0
2007-12-04,2007,Diciembre,Línea 1,268369.0
2007-12-05,2007,Diciembre,Línea 1,267572.0
2007-12-06,2007,Diciembre,Línea 1,273301.0
2007-12-07,2007,Diciembre,Línea 1,273820.0
2007-12-08,2007,Diciembre,Línea 1,142148.0
2007-12-09,2007,Diciembre,Línea 1,80223.0
2007-12-10,2007,Diciembre,Línea 1,260432.0
2007-12-11,2007,Diciembre,Línea 1,263898.0
2007-12-12,2007,Diciembre,Línea 1,210097.0
2007-12-13,2007,Diciembre,Línea 1,262916.0
2007-12-14,2007,Diciembre,Línea 1,281821.0
2007-12-15,2007,Diciembre,Línea 1,149333.0
2007-12-16,2007,Diciembre,Línea 1,86382.0
2007-12-17,2007,Diciembre,Línea 1,243034.0
2007-12-18,2007,Diciembre,Línea 1,261612.0
2007-12-19,2007,Diciembre,Línea 1,249014.0
2007-12-20,2007,Diciembre,Línea 1,242320.0
2007-12-21,2007,Diciembre,Línea 1,248055.0
2007-12-22,2007,Diciembre,Línea 1,135730.0
2007-12-23,2007,Diciembre,Línea 1,90677.0
2007-12-24,2007,Diciembre,Línea 1,109766.0
2007-12-25,2007,Diciembre,Línea 1,42500.0
2007-12-26,2007,Diciembre,Línea 1,166983.0
2007-12-27,2007,Diciembre,Línea 1,176071.0
2007-12-28,2007,Diciembre,Línea 1,187669.0
2007-12-29,2007,Diciembre,Línea 1,109698.0
2007-12-30,2007,Diciembre,Línea 1,75063.0
2007-12-31,2007,Diciembre,Línea 1,100715.0
2008-01-01,2008,Enero,Línea 1,46106.0
2008-01-02,2008,Enero,Línea 1,176553.0
2008-01-03,2008,Enero,Línea 1,204475.0
2008-01-04,2008,Enero,Línea 1,219625.0
2008-01-05,2008,Enero,Línea 1,133565.0
2008-01-06,2008,Enero,Línea 1,71279.0
2008-01-07,2008,Enero,Línea 1,238831.0
2008-01-08,2008,Enero,Línea 1,248125.0
2008-01-09,2008,Enero,Línea 1,247795.0
2008-01-10,2008,Enero,Línea 1,248723.0
2008-01-11,2008,Enero,Línea 1,248624.0
2008-01-12,2008,Enero,Línea 1,127416.0
2008-01-13,2008,Enero,Línea 1,74618.0
2008-01-14,2008,Enero,Línea 1,251385.0
2008-01-15,2008,Enero,Línea 1,254800.0
2008-01-16,2008,Enero,Línea 1,256853.0
2008-01-17,2008,Enero,Línea 1,264692.0
2008-01-18,2008,Enero,Línea 1,261980.0
2008-01-19,2008,Enero,Línea 1,142406.0
2008-01-20,2008,Enero,Línea 1,70919.0
2008-01-21,2008,Enero,Línea 1,260357.0
2008-01-22,2008,Enero,Línea 1,265723.0
2008-01-23,2008,Enero,Línea 1,257960.0
2008-01-24,2008,Enero,Línea 1,255847.0
2008-01-25,2008,Enero,Línea 1,281054.0
2008-01-26,2008,Enero,Línea 1,141095.0
2008-01-27,2008,Enero,Línea 1,84816.0
2008-01-28,2008,Enero,Línea 1,251506.0
2008-01-29,2008,Enero,Línea 1,271583.0
2008-01-30,2008,Enero,Línea 1,261245.0
2008-01-31,2008,Enero,Línea 1,269297.0
2008-02-01,2008,Febrero,Línea 1,269387.0
2008-02-02,2008,Febrero,Línea 1,141791.0
2008-02-03,2008,Febrero,Línea 1,88857.0
2008-02-04,2008,Febrero,Línea 1,94789.0
2008-02-05,2008,Febrero,Línea 1,258568.0
2008-02-06,2008,Febrero,Línea 1,263689.0
2008-02-07,2008,Febrero,Línea 1,263838.0
2008-02-08,2008,Febrero,Línea 1,273153.0
2008-02-09,2008,Febrero,Línea 1,140714.0
2008-02-10,2008,Febrero,Línea 1,76535.0
2008-02-11,2008,Febrero,Línea 1,249870.0
2008-02-12,2008,Febrero,Línea 1,263418.0
2008-02-13,2008,Febrero,Línea 1,263458.0
2008-02-14,2008,Febrero,Línea 1,264975.0
2008-02-15,2008,Febrero,Línea 1,275285.0
2008-02-16,2008,Febrero,Línea 1,155254.0
2008-02-17,2008,Febrero,Línea 1,84023.0
2008-02-18,2008,Febrero,Línea 1,258941.0
2008-02-19,2008,Febrero,Línea 1,265208.0
2008-02-20,2008,Febrero,Línea 1,266762.0
2008-02-21,2008,Febrero,Línea 1,261036.0
2008-02-22,2008,Febrero,Línea 1,274376.0
2008-02-23,2008,Febrero,Línea 1,147402.0
2008-02-24,2008,Febrero,Línea 1,84407.0
2008-02-25,2008,Febrero,Línea 1,256815.0
2008-02-26,2008,Febrero,Línea 1,264829.0
2008-02-27,2008,Febrero,Línea 1,265053.0
2008-02-28,2008,Febrero,Línea 1,271772.0
2008-02-29,2008,Febrero,Línea 1,263261.0
2008-03-01,2008,Marzo,Línea 1,159933.0
2008-03-02,2008,Marzo,Línea 1,79026.0
2008-03-03,2008,Marzo,Línea 1,257847.0
2008-03-04,2008,Marzo,Línea 1,267129.0
2008-03-05,2008,Marzo,Línea 1,271246.0
2008-03-06,2008,Marzo,Línea 1,272379.0
2008-03-07,2008,Marzo,Línea 1,273039.0
2008-03-08,2008,Marzo,Línea 1,161158.0
2008-03-09,2008,Marzo,Línea 1,84152.0
2008-03-10,2008,Marzo,Línea 1,258809.0
2008-03-11,2008,Marzo,Línea 1,267025.0
2008-03-12,2008,Marzo,Línea 1,266131.0
2008-03-13,2008,Marzo,Línea 1,306728.0
2008-03-14,2008,Marzo,Línea 1,345871.0
2008-03-15,2008,Marzo,Línea 1,187387.0
2008-03-16,2008,Marzo,Línea 1,116262.0
2008-03-17,2008,Marzo,Línea 1,135616.0
2008-03-18,2008,Marzo,Línea 1,257797.0
2008-03-19,2008,Marzo,Línea 1,237078.0
2008-03-20,2008,Marzo,Línea 1,117854.0
2008-03-21,2008,Marzo,Línea 1,81680.0
2008-03-22,2008,Marzo,Línea 1,97261.0
2008-03-23,2008,Marzo,Línea 1,83539.0
2008-03-24,2008,Marzo,Línea 1,272605.0
2008-03-25,2008,Marzo,Línea 1,291176.0
2008-03-26,2008,Marzo,Línea 1,295475.0
2008-03-27,2008,Marzo,Línea 1,293648.0
2008-03-28,2008,Marzo,Línea 1,308365.0
2008-03-29,2008,Marzo,Línea 1,166194.0
2008-03-30,2008,Marzo,Línea 1,95147.0
2008-03-31,2008,Marzo,Línea 1,302192.0
2008-04-01,2008,Abril,Línea 1,312955.0
2008-04-02,2008,Abril,Línea 1,313050.0
2008-04-03,2008,Abril,Línea 1,315647.0
2008-04-04,2008,Abril,Línea 1,335622.0
2008-04-05,2008,Abril,Línea 1,167369.0
2008-04-06,2008,Abril,Línea 1,101953.0
2008-04-07,2008,Abril,Línea 1,299808.0
2008-04-08,2008,Abril,Línea 1,304601.0
2008-04-09,2008,Abril,Línea 1,318437.0
2008-04-10,2008,Abril,Línea 1,313758.0
2008-04-11,2008,Abril,Línea 1,324632.0
2008-04-12,2008,Abril,Línea 1,173736.0
2008-04-13,2008,Abril,Línea 1,105048.0
2008-04-14,2008,Abril,Línea 1,298839.0
2008-04-15,2008,Abril,Línea 1,315111.0
2008-04-16,2008,Abril,Línea 1,312902.0
2008-04-17,2008,Abril,Línea 1,318202.0
2008-04-18,2008,Abril,Línea 1,325031.0
2008-04-19,2008,Abril,Línea 1,179214.0
2008-04-20,2008,Abril,Línea 1,104810.0
2008-04-21,2008,Abril,Línea 1,309348.0
2008-04-22,2008,Abril,Línea 1,313746.0
2008-04-23,2008,Abril,Línea 1,307936.0
2008-04-24,2008,Abril,Línea 1,308385.0
2008-04-25,2008,Abril,Línea 1,322962.0
2008-04-26,2008,Abril,Línea 1,175391.0
2008-04-27,2008,Abril,Línea 1,100810.0
2008-04-28,2008,Abril,Línea 1,301132.0
2008-04-29,2008,Abril,Línea 1,310241.0
2008-04-30,2008,Abril,Línea 1,326764.0
2008-05-01,2008,Mayo,Línea 1,137186.0
2008-05-02,2008,Mayo,Línea 1,270181.0
2008-05-03,2008,Mayo,Línea 1,159444.0
2008-05-04,2008,Mayo,Línea 1,96490.0
2008-05-05,2008,Mayo,Línea 1,228057.0
2008-05-06,2008,Mayo,Línea 1,309078.0
2008-05-07,2008,Mayo,Línea 1,309331.0
2008-05-08,2008,Mayo,Línea 1,312474.0
2008-05-09,2008,Mayo,Línea 1,312280.0
2008-05-10,2008,Mayo,Línea 1,136665.0
2008-05-11,2008,Mayo,Línea 1,93176.0
2008-05-12,2008,Mayo,Línea 1,294977.0
2008-05-13,2008,Mayo,Línea 1,302392.0
2008-05-14,2008,Mayo,Línea 1,313229.0
2008-05-15,2008,Mayo,Línea 1,301215.0
2008-05-16,2008,Mayo,Línea 1,323063.0
2008-05-17,2008,Mayo,Línea 1,172079.0
2008-05-18,2008,Mayo,Línea 1,99498.0
2008-05-19,2008,Mayo,Línea 1,294456.0
2008-05-20,2008,Mayo,Línea 1,296796.0
2008-05-21,2008,Mayo,Línea 1,311491.0
2008-05-22,2008,Mayo,Línea 1,313746.0
2008-05-23,2008,Mayo,Línea 1,316344.0
2008-05-24,2008,Mayo,Línea 1,178204.0
2008-05-25,2008,Mayo,Línea 1,96365.0
2008-05-26,2008,Mayo,Línea 1,295649.0
2008-05-27,2008,Mayo,Línea 1,304555.0
2008-05-28,2008,Mayo,Línea 1,310589.0
2008-05-29,2008,Mayo,Línea 1,318644.0
2008-05-30,2008,Mayo,Línea 1,322748.0
2008-05-31,2008,Mayo,Línea 1,174980.0
2008-06-01,2008,Junio,Línea 1,98098.0
2008-06-02,2008,Junio,Línea 1,303919.0
2008-06-03,2008,Junio,Línea 1,303124.0
2008-06-04,2008,Junio,Línea 1,309327.0
2008-06-05,2008,Junio,Línea 1,308835.0
2008-06-06,2008,Junio,Línea 1,316566.0
2008-06-07,2008,Junio,Línea 1,165980.0
2008-06-08,2008,Junio,Línea 1,88186.0
2008-06-09,2008,Junio,Línea 1,289932.0
2008-06-10,2008,Junio,Línea 1,303655.0
2008-06-11,2008,Junio,Línea 1,310785.0
2008-06-12,2008,Junio,Línea 1,302934.0
2008-06-13,2008,Junio,Línea 1,331507.0
2008-06-14,2008,Junio,Línea 1,171636.0
2008-06-15,2008,Junio,Línea 1,91612.0
2008-06-16,2008,Junio,Línea 1,298400.0
2008-06-17,2008,Junio,Línea 1,309872.0
2008-06-18,2008,Junio,Línea 1,312313.0
2008-06-19,2008,Junio,Línea 1,305501.0
2008-06-20,2008,Junio,Línea 1,322888.0
2008-06-21,2008,Junio,Línea 1,165602.0
2008-06-22,2008,Junio,Línea 1,93707.0
2008-06-23,2008,Junio,Línea 1,289920.0
2008-06-24,2008,Junio,Línea 1,300928.0
